id,school_id,edu_function_data_id,beginDate,endDate,hours
3665,9,1097,2013-03-06,2013-03-06,12.0
3666,9,1097,2013-03-27,2013-03-27,12.0
3667,9,1097,2013-04-29,2013-04-29,12.0
3668,9,1097,2013-05-13,2013-05-13,12.0
3669,9,1097,2013-05-27,2013-05-27,12.0
3673,9,1100,2013-09-01,2014-06-30,1.0
3670,9,1098,2012-09-01,2013-06-30,24.0
3671,9,1098,2013-09-01,2014-06-30,23.0
3672,9,1099,2013-09-01,2014-06-30,1.0
3674,9,1101,2012-10-19,2012-10-19,24.0
3675,9,1102,2012-09-03,2013-06-30,12.0
3676,2,1103,2012-09-01,2013-06-30,24.0
3677,2,1103,2013-12-10,2013-12-16,24.0
3678,2,1103,2014-03-10,2014-06-30,24.0
3679,3,1103,2014-10-14,2014-10-14,24.0
3680,2,1104,2012-12-17,2012-12-21,5.0
3681,2,1105,2012-09-01,2013-06-30,24.0
3682,2,1105,2013-09-01,2014-06-30,22.0
3683,2,1105,2013-09-01,2013-10-27,2.0
3684,2,1105,2013-11-04,2013-12-20,2.0
3685,2,1105,2014-01-06,2014-02-28,2.0
3686,2,1105,2014-03-10,2014-04-04,2.0
3687,2,1105,2014-04-22,2014-06-30,2.0
3688,2,1105,2014-09-01,2015-06-30,24.0
3689,2,1105,2015-09-03,2015-10-11,18.0
3690,2,1105,2015-10-12,2016-06-30,24.0
6533,2,1105,2018-09-01,2018-12-31,1.5
6534,2,1105,2018-09-01,2018-12-31,2.0
6535,2,1105,2018-09-01,2018-12-31,11.5
6161,5,1105,2018-09-01,2019-06-30,1.0
6536,2,1105,2019-01-01,2019-06-30,7.0
6537,2,1105,2019-01-01,2019-06-30,16.0
7176,2,1105,2019-09-01,2020-06-30,23.0
3691,2,1106,2012-09-01,2013-06-30,24.0
3692,2,1106,2013-09-01,2014-03-07,24.0
3693,2,1107,2012-09-01,2013-06-30,24.0
3696,2,1107,2013-09-01,2014-03-07,23.0
3694,2,1107,2013-09-01,2013-10-27,1.0
3695,2,1107,2013-11-04,2013-12-20,1.0
3697,2,1108,2012-09-01,2012-11-21,2.0
3698,2,1109,2012-09-01,2012-11-21,1.0
3699,2,1110,2012-12-03,2013-02-28,10.0
3700,2,1110,2013-03-04,2013-03-04,24.0
3701,2,1110,2013-03-07,2013-03-07,24.0
3702,2,1110,2013-03-14,2013-03-14,24.0
3703,2,1111,2012-09-01,2013-06-30,24.0
3704,2,1111,2013-09-01,2014-03-07,24.0
3705,2,1112,2012-11-06,2012-11-06,12.0
3706,9,1112,2012-12-07,2012-12-21,24.0
3707,2,1112,2016-10-17,2016-10-28,14.0
3708,2,1113,2012-09-01,2013-06-30,1.0
5191,2,1701,2000-09-01,2003-06-30,36.0
6178,5,1701,2004-01-01,2004-08-31,12.0
6179,5,1701,2018-09-01,2019-06-30,4.0
3709,2,1114,2012-09-01,2013-06-30,24.0
3710,11,1115,2012-11-05,2012-12-31,20.0
3711,11,1115,2013-01-01,2013-06-30,16.0
3712,11,1116,2012-10-04,2012-10-17,22.0
3713,11,1117,2012-10-15,2012-11-04,4.0
3714,11,1118,2012-11-15,2013-04-16,28.0
3715,11,1118,2013-04-17,2013-06-17,12.0
3716,11,1118,2014-01-21,2014-02-21,28.0
3717,11,1118,2014-03-11,2014-04-02,4.0
3718,11,1118,2014-09-26,2014-12-31,28.0
3719,11,1118,2015-01-01,2015-02-08,28.0
3720,11,1118,2015-12-04,2015-12-13,28.0
3721,11,1118,2016-09-01,2017-06-30,15.0
3722,11,1118,2016-09-01,2016-10-02,7.0
3723,11,1118,2016-10-10,2017-06-30,8.0
5639,11,1118,2017-09-01,2017-11-30,13.0
5640,11,1118,2017-09-01,2018-06-30,13.0
6004,11,1118,2017-09-01,2018-06-30,13.0
6455,11,1118,2018-12-01,2019-02-28,15.0
3724,11,1119,2012-11-19,2013-05-21,6.0
3725,11,1119,2013-05-22,2013-06-30,6.0
3726,11,1120,2013-01-01,2013-06-30,1.0
3727,11,1121,2012-09-01,2013-06-30,22.0
3728,10,1121,2013-09-01,2014-06-30,22.0
3729,11,1121,2014-09-01,2015-06-30,22.0
3730,11,1121,2015-09-01,2016-06-30,22.0
3731,11,1122,2012-09-01,2012-10-26,15.0
3732,11,1122,2014-09-01,2015-06-30,21.0
3733,11,1122,2015-09-01,2016-06-30,25.0
3734,11,1122,2016-09-01,2017-06-30,29.0
3735,11,1123,2013-01-01,2013-06-30,2.0
3736,11,1123,2013-09-01,2014-06-30,2.0
3737,11,1124,2012-11-09,2013-05-17,22.0
3738,11,1124,2013-05-18,2013-06-30,22.0
3739,11,1124,2013-09-01,2013-11-21,18.0
5651,11,1124,2017-09-01,2018-06-30,22.0
7254,16,1124,2019-09-01,2020-06-30,22.0
3740,11,1125,2012-09-01,2013-06-30,18.0
3744,11,1125,2013-09-01,2014-06-30,15.0
3742,11,1125,2013-09-20,2013-09-20,7.0
3743,11,1125,2013-09-27,2013-09-27,7.0
3741,11,1125,2013-11-04,2014-06-02,7.0
3745,11,1125,2014-09-01,2015-02-06,22.0
3746,11,1125,2015-02-07,2015-02-13,22.0
3747,11,1125,2015-09-01,2016-06-30,12.0
6256,11,1125,2018-09-01,2019-04-30,11.0
6255,11,1125,2018-09-01,2019-06-30,3.0
6866,11,1125,2019-05-01,2019-06-30,11.0
3748,11,1126,2015-09-01,2016-06-30,5.0
5442,11,1126,2016-09-01,2017-06-30,22.0
5654,11,1126,2017-09-01,2018-06-30,22.0
6254,11,1126,2018-09-01,2019-06-30,8.0
3749,11,1127,2013-01-01,2013-06-30,2.0
3750,11,1127,2013-09-01,2014-06-30,3.0
3755,10,1129,2013-04-23,2013-06-30,17.0
3756,10,1130,2013-01-01,2013-06-30,2.0
3757,10,1130,2013-09-01,2014-06-30,1.0
3758,10,1131,2013-04-26,2013-06-30,9.0
3759,10,1132,2013-02-26,2013-03-29,18.0
3760,10,1132,2013-03-30,2013-04-30,16.0
3761,10,1132,2013-05-14,2013-05-28,9.0
3762,10,1132,2013-09-01,2014-06-30,20.0
3765,2,1134,2013-03-04,2013-03-17,12.0
3766,2,1134,2013-03-18,2013-06-30,19.0
3763,10,1133,2013-01-08,2013-02-01,10.0
3764,10,1133,2013-02-18,2013-03-01,7.0
3767,10,1135,2012-12-04,2012-12-04,22.0
3768,10,1135,2012-12-06,2012-12-06,22.0
3769,10,1135,2012-12-11,2012-12-11,22.0
3770,10,1135,2012-12-13,2012-12-13,11.0
3771,10,1135,2012-12-18,2012-12-18,22.0
3772,10,1135,2013-01-15,2013-01-15,11.0
3773,10,1135,2013-01-17,2013-01-17,22.0
3774,10,1135,2013-02-19,2013-02-19,11.0
3775,10,1135,2013-02-23,2013-03-29,22.0
3776,10,1135,2013-04-23,2013-04-23,22.0
3777,10,1135,2013-04-25,2013-04-25,22.0
3778,10,1136,2013-05-02,2013-06-30,22.0
3779,10,1136,2013-09-01,2014-06-30,22.0
3780,10,1136,2014-09-01,2015-06-30,4.0
3781,10,1136,2014-09-01,2014-12-29,10.0
3782,10,1136,2014-09-01,2014-12-31,8.0
3784,10,1136,2014-12-30,2015-06-30,10.0
3783,10,1136,2015-01-01,2015-06-30,8.0
3785,10,1136,2015-09-01,2016-06-30,22.0
5008,10,1136,2016-09-01,2017-06-30,22.0
6421,10,1136,2018-09-01,2019-06-30,3.0
6422,10,1136,2018-09-01,2018-09-30,19.0
6423,10,1136,2018-10-01,2019-06-30,19.0
6724,10,1136,2018-12-01,2018-12-21,16.0
3786,10,1137,2012-09-01,2013-06-30,23.0
3787,10,1137,2013-03-01,2013-08-31,13.0
5292,10,1802,2000-09-01,2003-06-30,32.0
3789,3,1139,2013-01-07,2013-08-31,3.0
3788,3,1138,2013-01-08,2013-06-30,1.0
5229,3,1738,2000-09-01,2003-06-30,24.0
3790,3,1140,2013-04-15,2013-04-26,24.0
3791,3,1140,2013-05-13,2013-06-30,6.0
3792,3,1140,2013-09-02,2013-09-30,6.0
3793,3,1140,2013-10-01,2014-06-28,24.0
3794,3,1140,2014-09-01,2015-01-04,20.0
3795,3,1140,2015-01-05,2015-06-30,14.0
3801,3,1142,2014-09-01,2015-06-30,2.0
3796,3,1141,2013-05-13,2013-06-30,12.0
3797,3,1141,2013-09-01,2013-09-01,2.0
3798,3,1141,2014-09-01,2015-06-30,2.0
3799,3,1141,2015-01-12,2015-01-12,22.0
3800,3,1141,2015-01-13,2015-01-30,6.0
3802,3,1143,2013-04-15,2013-06-30,5.0
3803,3,1144,2013-05-13,2013-06-30,12.0
3804,2,1145,2013-05-20,2013-05-31,5.0
3805,2,1146,2013-01-21,2013-02-08,12.0
3806,8,1147,2013-01-24,2013-06-30,24.0
3807,8,1148,2013-02-18,2013-04-30,12.0
3808,8,1148,2013-02-26,2013-02-26,12.0
3809,1,1148,2013-05-13,2013-05-19,3.0
3810,1,1148,2013-05-20,2013-06-30,5.0
3811,8,1149,2013-01-22,2013-03-15,24.0
3812,8,1150,2013-02-08,2013-06-30,16.0
3815,8,1150,2013-02-22,2013-02-22,8.0
3816,8,1150,2013-03-01,2013-03-01,8.0
3817,8,1150,2013-03-08,2013-03-08,8.0
3818,8,1150,2013-03-15,2013-03-15,8.0
3819,8,1150,2013-03-22,2013-03-22,8.0
3820,8,1150,2013-03-29,2013-03-29,8.0
3813,8,1150,2013-04-15,2013-05-12,5.0
3821,8,1150,2013-04-19,2013-04-19,3.0
3822,8,1150,2013-04-26,2013-04-26,3.0
3823,8,1150,2013-05-03,2013-05-03,3.0
3814,8,1150,2013-05-13,2013-06-30,8.0
3824,8,1151,2013-01-07,2013-06-30,12.0
3825,8,1152,2012-09-01,2013-06-30,24.0
3826,8,1152,2013-09-01,2014-06-30,24.0
3827,8,1152,2014-09-01,2015-06-30,24.0
3828,8,1152,2015-09-01,2016-06-30,24.0
3836,5,1154,2013-09-01,2014-04-04,4.0
3829,9,1153,2013-03-19,2013-03-19,24.0
3830,9,1153,2013-03-20,2013-03-20,12.0
3831,9,1153,2013-03-29,2013-03-29,24.0
3832,9,1153,2013-04-17,2013-05-31,9.0
3833,9,1153,2013-04-30,2013-04-30,12.0
3834,9,1153,2013-05-02,2013-05-02,12.0
3835,5,1153,2013-09-01,2014-04-04,11.0
3837,6,1155,2013-05-13,2013-06-21,10.0
3838,6,1155,2014-02-06,2014-05-28,12.0
3839,7,1156,2013-01-07,2013-06-30,7.0
3840,7,1157,2013-01-07,2013-06-30,26.0
3841,6,1158,2013-01-01,2013-06-30,12.0
3842,6,1158,2013-09-01,2014-06-30,12.0
3853,7,1160,2013-06-24,2013-06-28,10.0
3843,6,1159,2013-04-18,2013-05-12,14.0
3844,6,1159,2013-05-13,2013-06-21,24.0
3845,6,1159,2013-06-22,2013-06-28,14.0
3847,6,1159,2013-09-13,2013-09-13,24.0
3848,6,1159,2013-09-18,2013-09-18,12.0
3849,6,1159,2013-10-03,2013-10-03,12.0
3850,6,1159,2013-10-08,2013-10-08,12.0
3851,6,1159,2013-10-15,2013-10-15,24.0
3852,6,1159,2013-10-16,2013-10-16,12.0
3846,6,1159,2013-11-19,2013-11-29,24.0
3854,1,1161,2013-01-07,2013-01-20,1.0
3855,1,1161,2013-01-16,2013-01-16,12.0
3856,1,1161,2013-01-17,2013-01-18,23.0
3857,1,1161,2013-01-21,2013-02-08,20.0
3858,1,1162,2013-02-08,2013-02-08,24.0
3859,1,1162,2013-02-18,2013-03-29,12.0
3860,1,1162,2013-02-18,2013-03-28,12.0
3861,1,1162,2013-04-15,2013-06-30,24.0
3866,1,1164,2013-03-15,2013-03-15,24.0
3865,1,1164,2013-04-15,2013-05-17,11.0
3862,1,1163,2013-02-18,2013-04-14,8.0
3863,1,1163,2013-02-25,2013-03-08,12.0
3864,1,1163,2013-03-15,2013-03-15,12.0
3867,1,1165,2013-03-04,2013-03-11,24.0
3868,1,1166,2013-03-12,2013-03-29,24.0
3869,1,1167,2013-03-19,2013-03-19,24.0
3870,1,1167,2013-03-20,2013-03-20,12.0
3871,1,1167,2013-03-21,2013-03-21,24.0
3872,1,1168,2013-04-15,2013-06-30,24.0
3873,1,1169,2013-05-24,2013-05-24,24.0
3874,1,1169,2013-05-27,2013-06-30,9.0
3875,1,1170,2013-05-20,2013-05-21,9.0
3876,5,1171,2013-02-26,2013-03-08,24.0
3877,1,1172,2013-05-28,2013-05-29,12.0
3878,1,1172,2013-05-30,2013-05-31,24.0
3879,1,1172,2013-06-03,2013-06-04,24.0
3880,1,1172,2013-06-05,2013-06-05,12.0
3881,1,1172,2013-06-06,2013-06-07,24.0
3882,1,1172,2013-06-10,2013-06-11,24.0
3883,1,1172,2013-06-12,2013-06-12,12.0
3884,1,1172,2013-06-13,2013-06-14,24.0
3885,1,1172,2013-06-17,2013-06-18,24.0
3886,1,1172,2013-06-19,2013-06-19,12.0
3887,1,1172,2013-06-20,2013-06-21,24.0
3888,1,1172,2013-06-28,2013-06-28,12.0
3898,4,1174,2013-09-01,2014-06-30,1.0
3899,12,1174,2013-09-01,2014-06-30,1.0
3889,4,1173,2013-06-10,2013-06-11,24.0
3890,4,1173,2013-06-13,2013-06-14,24.0
3891,4,1173,2013-06-17,2013-06-18,24.0
3892,4,1173,2013-06-20,2013-06-21,24.0
3893,4,1173,2013-06-24,2013-06-25,24.0
3894,4,1173,2013-09-01,2014-06-30,8.0
3896,4,1173,2013-09-01,2013-10-31,15.0
3895,4,1173,2013-11-01,2014-06-30,2.0
3897,4,1173,2013-11-01,2014-06-30,13.0
3900,4,1175,2013-05-21,2013-06-30,22.0
3901,6,1176,2013-06-10,2013-06-14,12.0
3902,6,1176,2013-06-17,2013-06-21,12.0
6389,10,2067,2018-09-01,2019-06-30,2.0
5188,2,1698,2000-09-01,2003-06-30,24.0
3903,10,1177,2013-09-09,2014-06-30,2.0
3904,10,1177,2014-02-03,2014-02-06,9.0
3905,10,1177,2014-02-11,2014-02-11,20.0
3906,10,1177,2014-03-10,2014-03-14,11.0
3907,10,1177,2014-03-18,2014-03-18,11.0
3908,10,1177,2014-03-20,2014-03-20,11.0
3909,10,1177,2014-03-25,2014-03-25,11.0
3910,10,1177,2014-03-27,2014-03-27,11.0
3911,10,1177,2014-04-22,2014-04-22,11.0
3912,10,1177,2014-04-24,2014-04-24,11.0
3913,10,1177,2014-05-06,2014-05-06,11.0
3914,10,1177,2014-05-08,2014-05-08,11.0
3915,10,1177,2014-05-13,2014-05-13,11.0
3916,10,1177,2014-05-20,2014-05-20,11.0
3917,10,1177,2014-05-22,2014-05-22,11.0
3918,10,1177,2014-05-27,2014-05-27,11.0
3919,10,1177,2014-06-03,2014-06-03,11.0
3920,10,1177,2014-06-05,2014-06-05,11.0
3921,10,1177,2014-06-10,2014-06-10,11.0
3922,10,1177,2014-06-17,2014-06-17,11.0
3923,10,1177,2014-11-04,2014-11-04,11.0
3924,10,1177,2014-11-13,2015-02-06,10.0
3925,10,1177,2015-02-07,2015-03-06,10.0
3926,10,1177,2015-03-07,2015-05-29,10.0
3927,10,1177,2015-05-30,2015-06-30,10.0
3928,10,1177,2015-09-01,2015-12-14,7.0
3929,10,1177,2015-12-15,2016-06-30,7.0
5351,10,1177,2016-09-01,2017-06-30,7.0
5604,10,1177,2017-09-01,2018-06-30,2.0
5945,10,1177,2017-09-01,2018-02-26,4.0
5738,10,1177,2018-01-01,2018-06-30,1.0
5946,10,1177,2018-02-27,2018-06-30,4.0
6387,10,1177,2018-09-01,2018-12-21,2.0
6388,10,1177,2018-09-01,2019-06-30,3.0
5340,10,1849,2000-09-01,2003-06-30,36.0
3930,10,1178,2013-09-01,2014-06-30,1.0
5300,10,1810,2000-09-01,2003-06-30,32.0
3931,10,1179,2013-09-01,2014-06-30,1.0
3932,10,1179,2014-09-01,2015-06-30,2.0
3933,11,1180,2013-09-01,2014-06-30,3.0
7288,15,2253,2018-06-18,2018-06-30,2.0
7289,15,2253,2019-01-21,2019-03-01,2.0
7290,15,2253,2019-03-02,2019-04-05,2.0
7291,15,2253,2019-04-23,2019-05-06,2.0
7283,15,2188,2018-05-28,2018-06-17,12.0
7284,15,2188,2018-06-18,2018-06-30,24.0
7285,15,2188,2018-09-24,2018-10-05,24.0
7286,15,2188,2019-01-21,2019-06-30,24.0
7203,15,2188,2019-09-01,2019-11-30,24.0
3934,11,1181,2013-11-04,2014-06-02,11.0
3935,11,1181,2014-09-01,2014-11-30,4.0
7287,15,2252,2018-11-19,2019-01-20,24.0
3938,11,1182,2014-01-06,2014-06-30,4.0
3936,11,1182,2014-03-24,2014-04-25,3.0
3937,11,1182,2014-04-07,2014-04-25,4.0
3939,11,1182,2014-10-02,2014-10-24,10.0
3940,11,1182,2014-10-25,2014-11-14,8.0
3941,11,1182,2014-11-15,2015-03-11,8.0
7292,15,2254,2019-01-21,2019-03-01,2.0
7293,15,2254,2019-03-02,2019-04-05,2.0
3942,11,1183,2013-09-01,2014-06-30,2.0
3943,11,1184,2013-10-24,2014-06-30,11.0
3944,11,1185,2013-09-01,2014-06-30,8.0
3945,11,1186,2013-09-01,2014-06-30,11.0
3946,11,1186,2014-09-01,2015-06-30,15.0
3947,11,1187,2013-09-01,2014-06-30,32.0
3948,11,1187,2014-09-01,2015-06-30,19.0
3949,11,1187,2014-09-01,2014-11-30,9.0
3950,11,1187,2015-09-01,2016-06-30,29.0
3951,11,1188,2013-09-01,2014-06-30,1.0
3952,11,1189,2013-09-01,2014-06-30,15.0
3953,11,1189,2014-03-24,2014-04-04,7.0
3954,11,1189,2014-04-07,2014-04-25,7.0
3955,11,1189,2014-09-01,2015-06-30,20.0
3956,11,1189,2015-09-01,2016-06-30,20.0
3957,11,1190,2015-09-01,2016-06-30,2.0
3958,11,1191,2013-09-02,2013-12-20,22.0
3959,7,1192,2013-09-01,2014-06-30,24.0
3960,9,1193,2013-09-01,2014-08-31,5.0
3961,9,1194,2013-09-01,2014-06-30,20.0
3962,9,1195,2013-09-01,2014-06-30,1.0
3963,9,1196,2013-09-01,2013-11-08,10.0
3964,9,1196,2013-10-14,2013-10-14,14.0
3965,9,1196,2014-01-14,2014-01-14,24.0
3966,9,1196,2014-02-21,2014-02-21,24.0
3967,9,1197,2013-09-13,2013-09-13,24.0
3968,2,1198,2013-10-08,2013-10-25,15.0
3973,12,1200,2013-10-21,2013-10-25,3.0
3971,12,1199,2013-10-07,2013-10-18,24.0
3972,12,1199,2013-10-21,2013-10-25,3.0
3969,9,1199,2013-11-18,2013-11-18,12.0
3970,9,1199,2013-11-21,2013-11-21,12.0
3987,1,1202,2015-09-01,2015-10-13,9.0
3988,1,1202,2015-10-14,2015-10-19,9.0
3974,9,1201,2014-01-06,2014-01-31,12.0
3975,9,1201,2014-01-16,2014-01-16,12.0
3978,9,1201,2014-02-01,2014-05-02,24.0
3977,8,1201,2014-05-14,2014-06-30,24.0
3976,1,1201,2014-09-01,2015-05-09,24.0
3979,1,1201,2015-05-10,2015-05-31,24.0
3980,1,1201,2015-06-01,2015-06-30,24.0
3981,1,1201,2015-09-01,2015-10-30,15.0
3982,1,1201,2015-11-01,2016-01-06,24.0
3983,1,1201,2016-01-07,2016-01-27,20.0
3984,1,1201,2016-01-28,2016-03-25,24.0
3985,1,1201,2016-03-26,2016-06-30,20.0
3986,1,1201,2016-06-01,2016-06-30,4.0
6194,1,1201,2018-09-01,2019-04-30,4.0
6195,1,1201,2018-09-01,2019-04-30,4.0
6196,1,1201,2018-09-01,2019-04-30,12.0
3989,9,1203,2013-11-12,2013-12-31,24.0
3990,9,1203,2014-01-01,2014-02-28,20.0
3991,9,1203,2014-01-27,2014-02-07,4.0
3992,10,1204,2014-11-18,2014-11-21,11.0
3993,10,1204,2015-01-06,2015-01-12,11.0
3994,10,1204,2015-03-02,2015-05-29,6.0
3995,10,1204,2015-05-30,2015-06-30,6.0
3996,9,1205,2013-10-23,2013-10-23,12.0
3997,8,1205,2013-11-01,2014-02-28,24.0
3998,9,1206,2013-12-03,2013-12-03,24.0
3999,9,1207,2013-10-14,2013-10-14,24.0
4000,9,1207,2013-10-18,2013-10-18,12.0
4001,9,1207,2013-10-23,2013-10-23,12.0
4002,9,1207,2013-11-12,2013-11-12,12.0
4003,9,1207,2013-11-13,2013-11-29,12.0
4004,9,1208,2013-11-04,2013-11-08,24.0
4005,9,1209,2013-09-01,2014-06-30,8.0
4006,1,1210,2013-09-01,2014-01-20,24.0
4008,1,1210,2014-01-21,2014-04-04,24.0
4010,1,1210,2014-04-05,2014-04-21,24.0
4007,4,1210,2014-09-01,2015-06-30,24.0
4009,4,1210,2015-09-01,2015-11-22,24.0
4011,4,1210,2015-11-23,2016-03-18,24.0
5480,4,1210,2017-03-06,2017-04-17,10.0
5481,4,1210,2017-04-18,2017-05-28,20.0
5482,4,1210,2017-05-29,2017-06-30,24.0
6144,4,1210,2018-09-01,2019-06-30,18.0
6143,4,1210,2018-09-01,2019-06-30,6.0
4012,1,1211,2013-09-01,2014-06-30,1.0
4013,1,1212,2013-09-01,2013-09-01,2.0
4014,1,1212,2013-09-01,2014-06-30,1.0
4015,1,1212,2013-09-01,2014-06-30,17.0
4016,1,1212,2013-09-02,2014-06-30,5.0
4017,1,1212,2014-09-01,2015-06-30,10.0
4018,1,1212,2014-09-01,2014-12-19,2.0
4019,1,1212,2014-09-01,2014-12-31,12.0
4020,1,1212,2015-01-01,2015-03-29,12.0
4021,1,1212,2015-01-05,2015-04-03,2.0
4022,1,1212,2015-03-30,2015-06-30,12.0
4023,1,1212,2015-09-01,2016-06-30,24.0
4024,1,1213,2013-09-01,2014-06-30,1.0
4058,1,1215,2013-10-21,2013-11-08,24.0
4059,1,1215,2013-11-14,2013-11-14,24.0
4060,1,1215,2013-11-18,2013-11-30,4.0
4061,1,1215,2013-12-12,2013-12-12,24.0
4062,1,1215,2014-03-11,2014-03-11,24.0
4063,1,1215,2014-03-12,2014-03-12,12.0
4064,1,1215,2016-10-12,2016-10-12,12.0
4072,10,1217,2015-09-01,2016-06-30,4.0
4025,1,1214,2013-09-26,2013-09-26,12.0
4026,1,1214,2013-10-03,2013-10-03,12.0
4027,1,1214,2013-10-08,2013-10-08,24.0
4028,1,1214,2013-10-09,2013-10-09,12.0
4029,1,1214,2013-10-10,2013-10-11,24.0
4030,1,1214,2013-10-14,2013-10-14,12.0
4031,1,1214,2013-10-15,2013-10-15,24.0
4032,1,1214,2013-10-18,2013-10-18,24.0
4033,1,1214,2013-11-15,2013-11-15,24.0
4034,1,1214,2013-11-18,2013-11-30,3.0
4035,1,1214,2013-11-18,2013-11-30,4.0
4036,1,1214,2013-12-06,2013-12-06,24.0
4042,1,1214,2014-01-20,2014-01-20,24.0
4043,1,1214,2014-01-21,2014-01-22,12.0
4037,1,1214,2014-01-27,2014-06-30,12.0
4039,1,1214,2014-02-03,2014-02-03,12.0
4040,1,1214,2014-03-10,2014-03-10,12.0
4041,1,1214,2014-05-26,2014-05-26,12.0
4038,1,1214,2014-06-02,2014-06-02,12.0
4044,1,1214,2014-09-01,2014-10-24,24.0
4045,1,1214,2014-11-09,2014-12-19,24.0
4046,1,1214,2014-12-20,2015-01-20,5.0
4048,5,1214,2015-01-21,2015-02-13,24.0
4047,1,1214,2015-03-09,2015-03-16,24.0
4050,1,1214,2015-04-27,2015-04-30,24.0
4049,5,1214,2015-05-07,2015-05-07,12.0
4051,1,1214,2015-05-07,2015-05-17,11.0
4052,1,1214,2015-05-18,2015-05-29,18.0
4053,5,1214,2015-06-04,2015-06-30,5.0
4054,1,1214,2015-10-13,2015-10-16,6.0
4055,1,1214,2015-10-29,2015-10-29,12.0
4056,1,1214,2015-11-16,2015-12-06,6.0
4057,1,1214,2016-10-13,2016-10-13,24.0
4958,1,1214,2016-11-08,2016-11-22,20.0
4959,1,1214,2016-12-02,2017-02-24,12.0
5465,1,1214,2017-03-06,2017-03-21,2.0
5466,1,1214,2017-03-13,2017-04-02,20.0
5467,1,1214,2017-04-18,2017-05-31,15.0
5468,1,1214,2017-06-01,2017-06-30,24.0
4065,10,1216,2015-03-03,2015-03-09,11.0
4066,10,1216,2015-03-24,2015-05-12,4.0
4067,10,1216,2015-05-11,2015-05-17,11.0
4068,10,1216,2015-05-19,2015-06-18,4.0
4069,10,1216,2015-06-11,2015-06-18,17.0
4070,10,1216,2015-09-01,2016-06-30,11.0
4071,10,1216,2016-04-11,2016-06-30,5.0
4073,1,1218,2013-11-18,2013-12-20,10.0
4074,2,1218,2013-11-18,2013-12-20,10.0
4075,3,1218,2013-11-18,2013-12-20,9.0
5212,1,1720,2000-09-01,2003-06-30,24.0
4076,1,1219,2013-09-01,2014-06-30,2.0
5220,1,1729,2000-09-01,2003-06-30,24.0
4077,1,1220,2013-09-01,2014-06-30,20.0
4078,1,1220,2013-09-01,2013-11-30,4.0
4079,1,1220,2014-09-01,2015-06-30,8.0
4080,2,1221,2013-09-01,2014-02-23,19.0
4081,2,1222,2013-09-01,2014-06-30,12.0
4082,2,1222,2013-09-01,2013-11-15,12.0
4083,2,1222,2013-11-18,2014-06-30,12.0
4084,2,1223,2013-10-15,2013-10-25,24.0
4085,2,1224,2013-10-15,2013-10-25,12.0
4086,2,1225,2013-10-09,2013-10-25,14.0
7488,18,1225,2015-10-15,2015-10-16,12.0
7489,18,1225,2015-10-19,2015-10-30,12.0
7490,18,1225,2015-10-19,2015-10-29,8.0
4087,2,1226,2013-10-09,2013-10-25,15.0
4088,2,1227,2013-09-01,2014-06-30,24.0
4089,10,1228,2015-01-05,2015-02-06,5.0
4090,10,1228,2015-02-07,2015-02-13,5.0
4091,2,1229,2013-12-02,2013-12-20,21.0
4092,2,1230,2013-09-01,2013-10-27,1.0
4093,2,1230,2013-09-01,2013-11-15,12.0
4094,2,1230,2013-10-02,2013-10-25,10.0
4095,2,1230,2013-11-04,2013-11-17,1.0
4096,2,1230,2013-11-20,2013-12-06,24.0
4097,2,1230,2013-12-07,2013-12-20,24.0
4098,2,1230,2014-01-06,2014-02-28,1.0
4099,2,1230,2014-01-09,2014-02-28,12.0
4100,2,1230,2014-02-03,2014-02-28,10.0
4101,2,1230,2014-03-01,2014-03-09,24.0
4102,2,1230,2014-03-10,2014-04-04,1.0
4104,2,1230,2014-03-10,2014-06-30,23.0
4103,2,1230,2014-04-22,2014-06-30,1.0
4105,2,1230,2014-09-01,2015-06-30,12.0
4106,2,1230,2014-09-01,2014-12-19,12.0
4107,2,1230,2014-12-20,2015-04-03,12.0
4108,2,1230,2015-04-20,2015-06-30,11.0
4109,2,1230,2015-09-03,2016-04-05,24.0
4110,2,1230,2016-04-06,2016-04-14,12.0
4111,2,1230,2016-04-15,2016-06-30,12.0
6443,5,1230,2016-09-01,2017-06-30,12.0
6442,5,1230,2017-09-01,2018-06-30,12.0
6182,5,1230,2018-09-01,2019-06-30,12.0
7129,5,1230,2019-09-01,2019-11-30,23.0
7130,5,1230,2019-09-01,2020-06-30,1.0
4112,2,1231,2013-09-01,2013-11-17,1.0
4113,2,1231,2013-12-21,2014-02-28,1.0
4126,5,1235,2014-01-23,2014-01-24,18.0
4123,5,1234,2014-01-27,2014-02-13,14.0
4124,5,1234,2014-02-17,2014-02-27,14.0
4125,5,1234,2014-03-10,2014-04-04,14.0
4117,5,1232,2013-09-12,2014-03-31,5.0
4118,5,1232,2013-09-12,2014-04-21,1.0
4114,5,1232,2013-09-13,2013-09-13,18.0
4115,5,1232,2013-10-21,2013-10-22,18.0
4116,5,1232,2013-11-05,2013-11-08,18.0
4121,5,1232,2013-11-21,2013-12-20,18.0
4119,5,1232,2014-04-01,2014-04-21,2.0
4120,5,1232,2014-04-22,2014-06-30,24.0
4122,5,1233,2013-09-12,2014-04-21,1.0
4127,5,1236,2013-09-01,2014-06-30,24.0
4128,3,1236,2015-09-01,2016-06-30,24.0
4129,3,1236,2016-09-01,2017-06-30,12.0
